Genus,species,Year,Location,region,subregion,Elytron.mm
Scaphinotus,angusticollis,1992,"BC. Watershed, Victoria",Georgia_Depression,Victoria,12.24
Scaphinotus,angusticollis,1992,"BC. Watershed, Victoria",Georgia_Depression,Victoria,12.30
Scaphinotus,angusticollis,1992,"BC. Watershed, Victoria",Georgia_Depression,Victoria,12.47
Scaphinotus,angusticollis,1992,"BC. Watershed, Victoria",Georgia_Depression,Victoria,12.49
Scaphinotus,angusticollis,1992,"BC. Watershed, Victoria",Georgia_Depression,Victoria,12.50
Scaphinotus,angusticollis,1992,"BC. Watershed, Victoria",Georgia_Depression,Victoria,12.61
Scaphinotus,angusticollis,1992,"BC. Watershed, Victoria",Georgia_Depression,Victoria,12.83
Scaphinotus,angusticollis,1992,"BC. Watershed, Victoria",Georgia_Depression,Victoria,12.85
Scaphinotus,angusticollis,1992,"BC. Watershed, Victoria",Georgia_Depression,Victoria,12.88
Scaphinotus,angusticollis,1992,"BC. Watershed, Victoria",Georgia_Depression,Victoria,12.98
Scaphinotus,angusticollis,1992,"BC. Watershed, Victoria",Georgia_Depression,Victoria,13.00
Scaphinotus,angusticollis,1992,"BC. Watershed, Victoria",Georgia_Depression,Victoria,13.05
Scaphinotus,angusticollis,1992,"BC. Watershed, Victoria",Georgia_Depression,Victoria,13.07
Scaphinotus,angusticollis,1992,"BC. Watershed, Victoria",Georgia_Depression,Victoria,13.09
Scaphinotus,angusticollis,1992,"BC. Watershed, Victoria",Georgia_Depression,Victoria,13.10
Scaphinotus,angusticollis,1992,"BC. Watershed, Victoria",Georgia_Depression,Victoria,13.29
Scaphinotus,angusticollis,1992,"BC. Watershed, Victoria",Georgia_Depression,Victoria,13.58
Scaphinotus,angusticollis,1992,"BC. Watershed, Victoria",Georgia_Depression,Victoria,13.58
Scaphinotus,angusticollis,1992,"BC. Watershed, Victoria",Georgia_Depression,Victoria,13.72
Scaphinotus,angusticollis,1992,"BC. Watershed, Victoria",Georgia_Depression,Victoria,13.80
Scaphinotus,angusticollis,1992,"BC. Watershed, Victoria",Georgia_Depression,Victoria,13.88
Scaphinotus,angusticollis,1992,"BC. Watershed, Victoria",Georgia_Depression,Victoria,14.00
Scaphinotus,angusticollis,1992,"BC. Watershed, Victoria",Georgia_Depression,Victoria,14.00
Scaphinotus,angusticollis,1992,"BC. Watershed, Victoria",Georgia_Depression,Victoria,14.30
Scaphinotus,angusticollis,1992,"BC. Watershed, Victoria",Georgia_Depression,Victoria,14.50
Scaphinotus,angusticollis,1992,"BC. Watershed, Victoria",Georgia_Depression,Victoria,15.01
Scaphinotus,angusticollis,1992,"BC. Watershed, Victoria",Georgia_Depression,Victoria,15.21
Scaphinotus,angusticollis,1992,"BC. Watershed, Victoria",Georgia_Depression,Victoria,15.50
Scaphinotus,angusticollis,1992,"BC. Watershed, Victoria",Georgia_Depression,Victoria,15.59
Scaphinotus,angusticollis,1992,"BC. Watershed, Victoria",Georgia_Depression,Victoria,15.81
Scaphinotus,angusticollis,2003,"BC. Victoria, Rocky Point Site 2",Georgia_Depression,Victoria,12.38
Scaphinotus,angusticollis,2003,"BC. Victoria, Rocky Point Site 2",Georgia_Depression,Victoria,12.57
Scaphinotus,angusticollis,2003,"BC. Victoria, Rocky Point Site 2",Georgia_Depression,Victoria,14.38
Scaphinotus,angusticollis,2004,"BC. Surrey, 154th St and 122 Ave",Georgia_Depression,Lower_Mainland,9.66
Scaphinotus,angusticollis,2004,"BC. Surrey, 154th St and 122 Ave",Georgia_Depression,Lower_Mainland,9.88
Scaphinotus,angusticollis,2004,"BC. Surrey, 154th St and 122 Ave",Georgia_Depression,Lower_Mainland,10.80
Scaphinotus,angusticollis,2004,"BC. Surrey, 154th St and 122 Ave",Georgia_Depression,Lower_Mainland,10.85
Scaphinotus,angusticollis,2004,"BC. Surrey, 154th St and 122 Ave",Georgia_Depression,Lower_Mainland,11.04
Scaphinotus,angusticollis,2004,"BC. Surrey, 154th St and 122 Ave",Georgia_Depression,Lower_Mainland,11.07
Scaphinotus,angusticollis,2004,"BC. Surrey, 154th St and 122 Ave",Georgia_Depression,Lower_Mainland,11.09
Scaphinotus,angusticollis,2004,"BC. Surrey, 154th St and 122 Ave",Georgia_Depression,Lower_Mainland,11.30
Scaphinotus,angusticollis,2004,"BC. Surrey, 154th St and 122 Ave",Georgia_Depression,Lower_Mainland,11.34
Scaphinotus,angusticollis,2004,"BC. Surrey, 154th St and 122 Ave",Georgia_Depression,Lower_Mainland,11.49
Scaphinotus,angusticollis,2004,"BC. Surrey, 154th St and 122 Ave",Georgia_Depression,Lower_Mainland,11.61
Scaphinotus,angusticollis,2004,"BC. Surrey, 154th St and 122 Ave",Georgia_Depression,Lower_Mainland,11.72
Scaphinotus,angusticollis,2004,"BC. Surrey, 154th St and 122 Ave",Georgia_Depression,Lower_Mainland,11.93
Scaphinotus,angusticollis,2004,"BC. Surrey, 154th St and 122 Ave",Georgia_Depression,Lower_Mainland,11.99
Scaphinotus,angusticollis,2004,"BC. Surrey, 154th St and 122 Ave",Georgia_Depression,Lower_Mainland,12.08
Scaphinotus,angusticollis,2004,"BC. Surrey, 154th St and 122 Ave",Georgia_Depression,Lower_Mainland,12.12
Scaphinotus,angusticollis,2004,"BC. Surrey, 154th St and 122 Ave",Georgia_Depression,Lower_Mainland,12.14
Scaphinotus,angusticollis,2004,"BC. Surrey, 154th St and 122 Ave",Georgia_Depression,Lower_Mainland,12.17
Scaphinotus,angusticollis,2004,"BC. Surrey, 154th St and 122 Ave",Georgia_Depression,Lower_Mainland,12.25
Scaphinotus,angusticollis,2004,"BC. Surrey, 154th St and 122 Ave",Georgia_Depression,Lower_Mainland,12.28
Scaphinotus,angusticollis,2004,"BC. Surrey, 154th St and 122 Ave",Georgia_Depression,Lower_Mainland,12.36
Scaphinotus,angusticollis,2004,"BC. Surrey, 154th St and 122 Ave",Georgia_Depression,Lower_Mainland,12.86
Scaphinotus,angusticollis,2004,"BC. Surrey, 154th St and 122 Ave",Georgia_Depression,Lower_Mainland,12.97
Scaphinotus,angusticollis,2004,"BC. Surrey, 154th St and 122 Ave",Georgia_Depression,Lower_Mainland,13.30
Scaphinotus,angusticollis,2004,"BC. Surrey, 154th St and 122 Ave",Georgia_Depression,Lower_Mainland,13.70
Scaphinotus,angusticollis,2005,"BC. Maple Ridge, BCIT Wood Lot, 28101 Dodney Truck Road",Georgia_Depression,Lower_Mainland,11.20
Scaphinotus,angusticollis,2007,"BC. Stanley Park, Hollow Tree, CWH",Georgia_Depression,Lower_Mainland,10.33
Scaphinotus,angusticollis,2007,"BC. Stanley Park, Hollow Tree, CWH",Georgia_Depression,Lower_Mainland,11.02
Scaphinotus,angusticollis,2007,"BC. Stanley Park, Hollow Tree, CWH",Georgia_Depression,Lower_Mainland,11.62
Scaphinotus,angusticollis,2007,"BC. Stanley Park, Hollow Tree, CWH",Georgia_Depression,Lower_Mainland,11.91
Scaphinotus,angusticollis,2007,"BC. Stanley Park, Hollow Tree, CWH",Georgia_Depression,Lower_Mainland,12.04
Scaphinotus,angusticollis,2008,BC. Savary Island,Georgia_Depression,Gulf_Islands,14.77
Scaphinotus,angusticollis,2008,"BC. Stanley Park, Merilees Trial, CWH",Georgia_Depression,Lower_Mainland,8.96
Scaphinotus,angusticollis,2008,"BC. Stanley Park, Merilees Trial, CWH",Georgia_Depression,Lower_Mainland,9.15
Scaphinotus,angusticollis,2008,"BC. Stanley Park, Merilees Trial, CWH",Georgia_Depression,Lower_Mainland,9.56
Scaphinotus,angusticollis,2008,"BC. Stanley Park, Merilees Trial, CWH",Georgia_Depression,Lower_Mainland,11.72
Scaphinotus,angusticollis,2008,"BC. Stanley Park, Southcreek Trial, CWH",Georgia_Depression,Lower_Mainland,8.19
Scaphinotus,angusticollis,2008,"BC. Stanley Park, Southcreek Trial, CWH",Georgia_Depression,Lower_Mainland,8.59
Scaphinotus,angusticollis,2008,"BC. Stanley Park, Southcreek Trial, CWH",Georgia_Depression,Lower_Mainland,9.55
Scaphinotus,angusticollis,2008,"BC. Stanley Park, Southcreek Trial, CWH",Georgia_Depression,Lower_Mainland,9.65
Scaphinotus,angusticollis,2008,"BC. Stanley Park, Southcreek Trial, CWH",Georgia_Depression,Lower_Mainland,9.94
Scaphinotus,angusticollis,2008,"BC. Stanley Park, Southcreek Trial, CWH",Georgia_Depression,Lower_Mainland,10.10
Scaphinotus,angusticollis,2008,"BC. Stanley Park, Southcreek Trial, CWH",Georgia_Depression,Lower_Mainland,10.54
Scaphinotus,angusticollis,2008,"BC. Stanley Park, Southcreek Trial, CWH",Georgia_Depression,Lower_Mainland,10.55
Scaphinotus,angusticollis,2008,"BC. Stanley Park, Southcreek Trial, CWH",Georgia_Depression,Lower_Mainland,10.65
Scaphinotus,angusticollis,2008,"BC. Stanley Park, Southcreek Trial, CWH",Georgia_Depression,Lower_Mainland,10.76
Scaphinotus,angusticollis,2008,"BC. Stanley Park, Southcreek Trial, CWH",Georgia_Depression,Lower_Mainland,10.80
Scaphinotus,angusticollis,2008,"BC. Stanley Park, Southcreek Trial, CWH",Georgia_Depression,Lower_Mainland,11.14
Scaphinotus,angusticollis,2008,"BC. Stanley Park, Southcreek Trial, CWH",Georgia_Depression,Lower_Mainland,11.23
Scaphinotus,angusticollis,2008,"BC. Stanley Park, Southcreek Trial, CWH",Georgia_Depression,Lower_Mainland,11.37
Scaphinotus,angusticollis,2008,"BC. Stanley Park, Southcreek Trial, CWH",Georgia_Depression,Lower_Mainland,11.59
Scaphinotus,angusticollis,2008,"BC. Stanley Park, Southcreek Trial, CWH",Georgia_Depression,Lower_Mainland,11.65
Scaphinotus,angusticollis,2008,"BC. Stanley Park, Southcreek Trial, CWH",Georgia_Depression,Lower_Mainland,12.61
Scaphinotus,angusticollis,2008,"BC. Stanley Park, Southcreek Trial, CWH",Georgia_Depression,Lower_Mainland,12.93
Scaphinotus,angusticollis,2008,"BC. Stanley Park, Southcreek Trial, CWH",Georgia_Depression,Lower_Mainland,12.95
Harpalus,fraternus,1921,Vernon B.C.,Southern_Interior,Vernon,8.60
Harpalus,fraternus,1921,Vernon B.C.,Southern_Interior,Vernon,8.60
Harpalus,fraternus,1922,Vernon B.C.,Southern_Interior,Vernon,9.12
Harpalus,fraternus,1922,Vernon B.C.,Southern_Interior,Vernon,8.82
Harpalus,fraternus,1922,Vernon B.C.,Southern_Interior,Vernon,9.12
Harpalus,fraternus,1922,Vernon B.C.,Southern_Interior,Vernon,8.82
Harpalus,fraternus,1923,Vernon B.C.,Southern_Interior,Vernon,8.83
Harpalus,fraternus,1923,Vernon B.C.,Southern_Interior,Vernon,8.51
Harpalus,fraternus,1923,Vernon B.C.,Southern_Interior,Vernon,8.83
Harpalus,fraternus,1923,Vernon B.C.,Southern_Interior,Vernon,8.51
Harpalus,fraternus,1928,Vernon B.C.,Southern_Interior,Vernon,9.12
Harpalus,fraternus,1928,Vernon B.C.,Southern_Interior,Vernon,9.12
Harpalus,fraternus,1929,Vernon B.C.,Southern_Interior,Vernon,10.20
Harpalus,fraternus,1929,Vernon B.C.,Southern_Interior,Vernon,10.20
Harpalus,fraternus,1931,"Penticton, BC",Southern_Interior,Osoyoos,5.99
Harpalus,fraternus,1932,Grand Forks B.C.,Southern_Interior,Osoyoos,8.25
Harpalus,fraternus,1932,Grand Forks B.C.,Southern_Interior,Osoyoos,6.81
Harpalus,fraternus,1932,Grand Forks B.C.,Southern_Interior,Osoyoos,7.72
Harpalus,fraternus,1932,Grand Forks B.C.,Southern_Interior,Osoyoos,6.88
Harpalus,fraternus,1932,Grand Forks B.C.,Southern_Interior,Osoyoos,7.72
Harpalus,fraternus,1932,Grand Forks B.C.,Southern_Interior,Osoyoos,8.25
Harpalus,fraternus,1932,Grand Forks B.C.,Southern_Interior,Osoyoos,6.81
Harpalus,fraternus,1932,Grand Forks B.C.,Southern_Interior,Osoyoos,7.72
Harpalus,fraternus,1932,Grand Forks B.C.,Southern_Interior,Osoyoos,6.88
Harpalus,fraternus,1932,Grand Forks B.C.,Southern_Interior,Osoyoos,7.72
Harpalus,fraternus,1932,Vernon B.C.,Southern_Interior,Vernon,7.94
Harpalus,fraternus,1932,Vernon B.C.,Southern_Interior,Vernon,8.57
Harpalus,fraternus,1932,Vernon B.C.,Southern_Interior,Vernon,7.94
Harpalus,fraternus,1932,Vernon B.C.,Southern_Interior,Vernon,8.57
Harpalus,fraternus,1951,Vernon B.C.,Southern_Interior,Vernon,8.60
Harpalus,fraternus,1951,Vernon B.C.,Southern_Interior,Vernon,8.60
Harpalus,fraternus,1952,Vernon B.C.,Southern_Interior,Vernon,8.07
Harpalus,fraternus,1952,Vernon B.C.,Southern_Interior,Vernon,8.07
Harpalus,fraternus,1954,Grand Forks B.C.,Southern_Interior,Osoyoos,7.55
Harpalus,fraternus,1954,Grand Forks B.C.,Southern_Interior,Osoyoos,7.55
Harpalus,fraternus,1982,Grand Forks B.C.,Southern_Interior,Osoyoos,7.54
Harpalus,fraternus,1982,Grand Forks B.C.,Southern_Interior,Osoyoos,7.54
Harpalus,fraternus,1982,Princeton,Southern_Interior,Osoyoos,7.74
Harpalus,fraternus,1982,Princeton,Southern_Interior,Osoyoos,7.74
Harpalus,fraternus,1984,"O K Falls, B.C.",Southern_Interior,Osoyoos,8.60
Harpalus,fraternus,1985,"O K Falls, B.C.",Southern_Interior,Osoyoos,9.12
Harpalus,fraternus,1985,"O K Falls, B.C.",Southern_Interior,Osoyoos,9.86
Harpalus,fraternus,1985,"O K Falls, B.C.",Southern_Interior,Osoyoos,7.54
Harpalus,fraternus,1985,"O K Falls, B.C.",Southern_Interior,Osoyoos,9.48
Harpalus,fraternus,1985,"O K Falls, B.C.",Southern_Interior,Osoyoos,7.37
Harpalus,fraternus,1985,"O K Falls, B.C.",Southern_Interior,Osoyoos,7.21
Harpalus,fraternus,1985,"O K Falls, B.C.",Southern_Interior,Osoyoos,7.25
Harpalus,fraternus,1985,"O K Falls, B.C.",Southern_Interior,Osoyoos,8.42
Harpalus,fraternus,1985,"O K Falls, B.C.",Southern_Interior,Osoyoos,8.99
Harpalus,fraternus,1985,"O K Falls, B.C.",Southern_Interior,Osoyoos,7.72
Harpalus,fraternus,1985,"O K Falls, B.C.",Southern_Interior,Osoyoos,9.12
Harpalus,fraternus,1985,"O K Falls, B.C.",Southern_Interior,Osoyoos,8.61
Harpalus,fraternus,1985,"O K Falls, B.C.",Southern_Interior,Osoyoos,8.26
Harpalus,fraternus,1986,"O K Falls, B.C.",Southern_Interior,Osoyoos,8.44
Harpalus,fraternus,1991,"Osoyoos, BC",Southern_Interior,Osoyoos,8.60
Harpalus,fraternus,1991,"Osoyoos, BC",Southern_Interior,Osoyoos,8.28
Harpalus,fraternus,1991,"Osoyoos, BC",Southern_Interior,Osoyoos,6.53
Harpalus,fraternus,1991,"Osoyoos, BC",Southern_Interior,Osoyoos,6.92
Harpalus,fraternus,1991,"Osoyoos, BC",Southern_Interior,Osoyoos,7.90
Harpalus,fraternus,1991,"Osoyoos, BC",Southern_Interior,Osoyoos,6.91
Harpalus,fraternus,1991,"Osoyoos, BC",Southern_Interior,Osoyoos,6.68
Harpalus,fraternus,1991,"Osoyoos, BC",Southern_Interior,Osoyoos,6.91
Harpalus,fraternus,1991,"Osoyoos, BC",Southern_Interior,Osoyoos,6.46
Harpalus,fraternus,1991,"Osoyoos, BC",Southern_Interior,Osoyoos,6.69
Harpalus,fraternus,1991,"Osoyoos, BC",Southern_Interior,Osoyoos,6.76
Harpalus,fraternus,1991,"Osoyoos, BC",Southern_Interior,Osoyoos,6.55
Harpalus,fraternus,1991,"Osoyoos, BC",Southern_Interior,Osoyoos,6.48
Harpalus,fraternus,1991,"Osoyoos, BC",Southern_Interior,Osoyoos,9.35
Harpalus,fraternus,1991,"Osoyoos, BC",Southern_Interior,Osoyoos,8.96
Harpalus,fraternus,1991,"Osoyoos, BC",Southern_Interior,Osoyoos,8.95
Harpalus,fraternus,1991,"Osoyoos, BC",Southern_Interior,Osoyoos,8.16
Harpalus,fraternus,1992,"Osoyoos, BC",Southern_Interior,Osoyoos,7.40
Harpalus,fraternus,1992,"Osoyoos, BC",Southern_Interior,Osoyoos,8.96
Harpalus,fraternus,1992,"Osoyoos, BC",Southern_Interior,Osoyoos,9.38
Harpalus,fraternus,1992,"Osoyoos, BC",Southern_Interior,Osoyoos,8.78
Harpalus,fraternus,1992,"Osoyoos, BC",Southern_Interior,Osoyoos,8.86
Harpalus,fraternus,1992,"Osoyoos, BC",Southern_Interior,Osoyoos,8.60
Harpalus,fraternus,1992,"Osoyoos, BC",Southern_Interior,Osoyoos,8.71
Harpalus,fraternus,1992,"Osoyoos, BC",Southern_Interior,Osoyoos,9.04
Harpalus,fraternus,1992,"Osoyoos, BC",Southern_Interior,Osoyoos,9.48
Harpalus,fraternus,1992,"Osoyoos, BC",Southern_Interior,Osoyoos,7.74
Harpalus,fraternus,1992,"Osoyoos, BC",Southern_Interior,Osoyoos,8.61
Harpalus,fraternus,1992,"Osoyoos, BC",Southern_Interior,Osoyoos,7.90
Harpalus,fraternus,1992,"Osoyoos, BC",Southern_Interior,Osoyoos,8.26
Harpalus,fraternus,1992,"Osoyoos, BC",Southern_Interior,Osoyoos,8.69
Harpalus,fraternus,1992,"Osoyoos, BC",Southern_Interior,Osoyoos,8.34
Harpalus,fraternus,1992,"Osoyoos, BC",Southern_Interior,Osoyoos,7.81
Harpalus,fraternus,1992,"Osoyoos, BC",Southern_Interior,Osoyoos,7.63
Harpalus,fraternus,1992,"Osoyoos, BC",Southern_Interior,Osoyoos,7.54
Harpalus,fraternus,1993,"Osoyoos, BC",Southern_Interior,Osoyoos,8.89
Harpalus,fraternus,1993,"Osoyoos, BC",Southern_Interior,Osoyoos,8.47
Harpalus,fraternus,1993,"Osoyoos, BC",Southern_Interior,Osoyoos,9.73
Harpalus,fraternus,1993,"Osoyoos, BC",Southern_Interior,Osoyoos,6.69
Harpalus,fraternus,1993,"Osoyoos, BC",Southern_Interior,Osoyoos,7.84
Harpalus,fraternus,1993,"Osoyoos, BC",Southern_Interior,Osoyoos,7.87
Harpalus,fraternus,1993,"Osoyoos, BC",Southern_Interior,Osoyoos,7.53
Harpalus,fraternus,1993,"Osoyoos, BC",Southern_Interior,Osoyoos,7.87
Harpalus,fraternus,1993,"Osoyoos, BC",Southern_Interior,Osoyoos,7.94
Harpalus,fraternus,1993,"Osoyoos, BC",Southern_Interior,Osoyoos,7.24
Harpalus,fraternus,1993,"Osoyoos, BC",Southern_Interior,Osoyoos,8.67
Harpalus,fraternus,1993,"Osoyoos, BC",Southern_Interior,Osoyoos,6.99
Harpalus,fraternus,1993,"Osoyoos, BC",Southern_Interior,Osoyoos,8.82
Harpalus,fraternus,1993,"Osoyoos, BC",Southern_Interior,Osoyoos,8.73
Harpalus,fraternus,1993,"Osoyoos, BC",Southern_Interior,Osoyoos,9.48
Harpalus,fraternus,1993,"Osoyoos, BC",Southern_Interior,Osoyoos,8.96
Harpalus,fraternus,1993,"Osoyoos, BC",Southern_Interior,Osoyoos,9.74
Harpalus,fraternus,1993,"Osoyoos, BC",Southern_Interior,Osoyoos,9.04
Harpalus,fraternus,1993,"Osoyoos, BC",Southern_Interior,Osoyoos,7.73
Harpalus,fraternus,1993,"Osoyoos, BC",Southern_Interior,Osoyoos,8.71
Harpalus,fraternus,1993,"Osoyoos, BC",Southern_Interior,Osoyoos,8.02
Harpalus,fraternus,1993,"Osoyoos, BC",Southern_Interior,Osoyoos,7.98
Harpalus,fraternus,1993,"Osoyoos, BC",Southern_Interior,Osoyoos,8.60
Harpalus,fraternus,1993,"Osoyoos, BC",Southern_Interior,Osoyoos,6.85
Harpalus,fraternus,1993,"Osoyoos, BC",Southern_Interior,Osoyoos,10.18
Harpalus,fraternus,1993,"Osoyoos, BC",Southern_Interior,Osoyoos,10.90
Harpalus,fraternus,1993,"Osoyoos, BC",Southern_Interior,Osoyoos,10.70
Harpalus,fraternus,1993,"Osoyoos, BC",Southern_Interior,Osoyoos,10.71
Harpalus,fraternus,1993,"Osoyoos, BC",Southern_Interior,Osoyoos,8.82
Harpalus,fraternus,1993,"Osoyoos, BC",Southern_Interior,Osoyoos,7.81
Harpalus,fraternus,1993,"Osoyoos, BC",Southern_Interior,Osoyoos,8.86
Harpalus,fraternus,1993,"Osoyoos, BC",Southern_Interior,Osoyoos,9.12
Harpalus,fraternus,1993,"Osoyoos, BC",Southern_Interior,Osoyoos,9.01
Harpalus,fraternus,1993,"Osoyoos, BC",Southern_Interior,Osoyoos,8.17
Harpalus,fraternus,1993,"Osoyoos, BC",Southern_Interior,Osoyoos,8.03
Harpalus,fraternus,1993,"Osoyoos, BC",Southern_Interior,Osoyoos,8.25
Harpalus,fraternus,1993,"Osoyoos, BC",Southern_Interior,Osoyoos,7.82
Harpalus,fraternus,1994,"Inkaneep (Osoyoos), BC",Southern_Interior,Osoyoos,8.50
Harpalus,fraternus,1994,"Inkaneep (Osoyoos), BC",Southern_Interior,Osoyoos,7.31
Harpalus,fraternus,1994,"Inkaneep (Osoyoos), BC",Southern_Interior,Osoyoos,8.63
Harpalus,fraternus,1994,"Inkaneep (Osoyoos), BC",Southern_Interior,Osoyoos,7.75
Harpalus,fraternus,1994,"Inkaneep (Osoyoos), BC",Southern_Interior,Osoyoos,7.90
Harpalus,fraternus,1994,"Inkaneep (Osoyoos), BC",Southern_Interior,Osoyoos,7.62
Harpalus,fraternus,1994,"Inkaneep (Osoyoos), BC",Southern_Interior,Osoyoos,6.73
Harpalus,fraternus,1994,"Inkaneep (Osoyoos), BC",Southern_Interior,Osoyoos,6.73
Harpalus,fraternus,1994,"Inkaneep (Osoyoos), BC",Southern_Interior,Osoyoos,8.04
Harpalus,fraternus,1994,"Inkaneep (Osoyoos), BC",Southern_Interior,Osoyoos,8.78
Harpalus,fraternus,1994,"Inkaneep (Osoyoos), BC",Southern_Interior,Osoyoos,8.48
Harpalus,fraternus,1994,"Inkaneep (Osoyoos), BC",Southern_Interior,Osoyoos,7.72
Harpalus,fraternus,1994,"Inkaneep (Osoyoos), BC",Southern_Interior,Osoyoos,7.29
Harpalus,fraternus,1994,"Inkaneep (Osoyoos), BC",Southern_Interior,Osoyoos,6.91
Harpalus,fraternus,1994,"Inkaneep (Osoyoos), BC",Southern_Interior,Osoyoos,6.39
Harpalus,fraternus,1994,"Inkaneep (Osoyoos), BC",Southern_Interior,Osoyoos,7.53
Harpalus,fraternus,1994,"Inkaneep (Osoyoos), BC",Southern_Interior,Osoyoos,7.60
Harpalus,fraternus,1994,"Inkaneep (Osoyoos), BC",Southern_Interior,Osoyoos,6.51
Harpalus,fraternus,1994,"Inkaneep (Osoyoos), BC",Southern_Interior,Osoyoos,7.22
Harpalus,fraternus,1994,"Inkaneep (Osoyoos), BC",Southern_Interior,Osoyoos,6.91
Harpalus,fraternus,1994,"Orville, WA",Southern_Interior,Osoyoos,8.66
Harpalus,fraternus,1994,"Orville, WA",Southern_Interior,Osoyoos,7.92
Harpalus,fraternus,1994,"Orville, WA",Southern_Interior,Osoyoos,7.79
Harpalus,fraternus,1994,"Orville, WA",Southern_Interior,Osoyoos,8.01
Harpalus,fraternus,1994,"Orville, WA",Southern_Interior,Osoyoos,9.21
Harpalus,fraternus,1994,"Orville, WA",Southern_Interior,Osoyoos,7.82
Harpalus,fraternus,1994,"Orville, WA",Southern_Interior,Osoyoos,7.82
Harpalus,fraternus,1994,"Orville, WA",Southern_Interior,Osoyoos,8.54
Harpalus,fraternus,1994,"Orville, WA",Southern_Interior,Osoyoos,9.81
Harpalus,fraternus,1994,"Orville, WA",Southern_Interior,Osoyoos,7.11
Harpalus,fraternus,1994,"Orville, WA",Southern_Interior,Osoyoos,8.50
Harpalus,fraternus,1994,"Orville, WA",Southern_Interior,Osoyoos,8.20
Harpalus,fraternus,1994,"Orville, WA",Southern_Interior,Osoyoos,8.29
Harpalus,fraternus,1994,"Orville, WA",Southern_Interior,Osoyoos,7.08
Harpalus,fraternus,1994,"Orville, WA",Southern_Interior,Osoyoos,7.92
Harpalus,fraternus,1994,"Orville, WA",Southern_Interior,Osoyoos,7.37
Harpalus,fraternus,1994,"Osoyoos, BC",Southern_Interior,Osoyoos,9.34
Harpalus,fraternus,1994,"Osoyoos, BC",Southern_Interior,Osoyoos,8.75
Harpalus,fraternus,1994,"Osoyoos, BC",Southern_Interior,Osoyoos,9.17
Harpalus,fraternus,1994,"Osoyoos, BC",Southern_Interior,Osoyoos,8.19
Harpalus,fraternus,1994,"Osoyoos, BC",Southern_Interior,Osoyoos,8.89
Harpalus,fraternus,1994,"Osoyoos, BC",Southern_Interior,Osoyoos,8.47
Harpalus,fraternus,1994,"Osoyoos, BC",Southern_Interior,Osoyoos,7.80
Harpalus,fraternus,1994,"Osoyoos, BC",Southern_Interior,Osoyoos,8.89
Harpalus,fraternus,1994,"Osoyoos, BC",Southern_Interior,Osoyoos,7.50
Harpalus,fraternus,1994,"Osoyoos, BC",Southern_Interior,Osoyoos,8.69
Harpalus,fraternus,1994,"Osoyoos, BC",Southern_Interior,Osoyoos,9.03
Harpalus,fraternus,1994,"Osoyoos, BC",Southern_Interior,Osoyoos,8.61
Harpalus,fraternus,1994,"Osoyoos, BC",Southern_Interior,Osoyoos,8.68
Harpalus,fraternus,1994,"Osoyoos, BC",Southern_Interior,Osoyoos,7.65
Harpalus,fraternus,1994,"Osoyoos, BC",Southern_Interior,Osoyoos,8.43
Harpalus,fraternus,1994,"Osoyoos, BC",Southern_Interior,Osoyoos,8.16
Harpalus,fraternus,1994,"Osoyoos, BC",Southern_Interior,Osoyoos,8.68
Harpalus,fraternus,1994,"Osoyoos, BC",Southern_Interior,Osoyoos,7.64
Harpalus,fraternus,1994,"Osoyoos, BC",Southern_Interior,Osoyoos,7.89
Harpalus,fraternus,1994,"Osoyoos, BC",Southern_Interior,Osoyoos,7.44
Harpalus,fraternus,1994,"Osoyoos, BC",Southern_Interior,Osoyoos,7.75
Harpalus,fraternus,1994,"Osoyoos, BC",Southern_Interior,Osoyoos,7.46
Harpalus,fraternus,1994,"Osoyoos, BC",Southern_Interior,Osoyoos,7.91
Harpalus,fraternus,1994,"Osoyoos, BC",Southern_Interior,Osoyoos,7.93
Harpalus,fraternus,1994,"Osoyoos, BC",Southern_Interior,Osoyoos,6.91
Harpalus,fraternus,1994,"Osoyoos, BC",Southern_Interior,Osoyoos,6.84
Harpalus,fraternus,1994,"Osoyoos, BC",Southern_Interior,Osoyoos,7.15
Harpalus,fraternus,1994,"Osoyoos, BC",Southern_Interior,Osoyoos,8.51
Harpalus,fraternus,1994,"Osoyoos, BC",Southern_Interior,Osoyoos,8.84
Harpalus,fraternus,1994,"Osoyoos, BC",Southern_Interior,Osoyoos,7.28
Harpalus,fraternus,1994,"Osoyoos, BC",Southern_Interior,Osoyoos,9.32
Harpalus,fraternus,1994,"Osoyoos, BC",Southern_Interior,Osoyoos,8.78
Harpalus,fraternus,1994,"Osoyoos, BC",Southern_Interior,Osoyoos,7.82
Harpalus,fraternus,1994,"Osoyoos, BC",Southern_Interior,Osoyoos,9.12
Harpalus,fraternus,1994,"Osoyoos, BC",Southern_Interior,Osoyoos,7.89
Harpalus,fraternus,1994,"Osoyoos, BC",Southern_Interior,Osoyoos,8.33
Harpalus,fraternus,1994,"Osoyoos, BC",Southern_Interior,Osoyoos,8.51
Harpalus,fraternus,1994,"Osoyoos, BC",Southern_Interior,Osoyoos,9.05
Harpalus,fraternus,1994,"Osoyoos, BC",Southern_Interior,Osoyoos,7.98
Harpalus,fraternus,1994,"Osoyoos, BC",Southern_Interior,Osoyoos,8.69
Harpalus,fraternus,1994,"Osoyoos, BC",Southern_Interior,Osoyoos,8.16
